u,v,w,p,q,r,phi,theta,psi,roll_ctrl,pitch_ctrl,yaw_ctrl,throttle_ctrl,E,N,U,u_dot,v_dot,w_dot,p_dot,q_dot,r_dot,phi_dot,theta_dot,psi_dot,delta_a,delta_e,delta_r,delta_T,timestamp
34.6954,0.0855208,1.89432,0.000456847,-0.0755941,-0.00084905,-0.000424694,-0.167253,1.48599,-0.00166214,0.0130021,0,0,362130,4.43643e+06,2516.28,1.87557,0.380581,3.28917,-5.4914e-05,0.0581623,0.0010638,0.000594772,-0.0755945,-0.000828507,0.0864765,-0.934312,0.146044,0.5,1616511350328356565
34.7175,0.0846987,1.90161,0.000455585,-0.0749681,-0.000837772,-0.000418246,-0.168068,1.48598,-0.0017066,0.014885,0,0,362130,4.43643e+06,2516.2,1.88617,0.378584,3.26137,-0.000100331,0.0567913,0.00103496,0.000592409,-0.0749684,-0.000817942,0.0860323,-0.948407,0.146007,0.5,1616511350338386231
34.7175,0.0846987,1.90161,0.000455585,-0.0749681,-0.000837772,-0.000418246,-0.168068,1.48598,-0.00172855,0.0167674,0,0,362130,4.43643e+06,2516.2,1.88617,0.378584,3.26137,-0.000152504,0.0592854,0.00102587,0.000592409,-0.0749684,-0.000817942,0.0858128,-0.970179,0.145994,0.5,1616511350348312688
34.7395,0.083899,1.90884,0.000454215,-0.0743411,-0.000826794,-0.000411916,-0.168868,1.48598,-0.0017273,0.018649,0,0,362131,4.43643e+06,2516.12,1.89403,0.378303,3.24316,-0.00010275,0.0575243,0.00101945,0.000589955,-0.0743414,-0.00080766,0.085814,-0.966346,0.145982,0.5,1616511350358318378
34.7619,0.083067,1.91622,0.000453414,-0.0736733,-0.000815818,-0.000405494,-0.169672,1.48597,-0.00174885,0.02053,0,0,362131,4.43643e+06,2516.04,1.90183,0.378534,3.22774,-0.000109819,0.0625512,0.00100337,0.000588061,-0.0736736,-0.000797394,0.0856113,-1.00977,0.145958,0.5,1616511350368354357
34.7619,0.083067,1.91622,0.000453414,-0.0736733,-0.000815818,-0.000405494,-0.169672,1.48597,-0.00177075,0.0224101,0,0,362131,4.43643e+06,2516.04,1.90183,0.378534,3.22774,-0.000109819,0.0625512,0.00100337,0.000588061,-0.0736736,-0.000797394,0.0856113,-1.00977,0.145958,0.5,1616511350378324387
34.8246,0.0807422,1.9377,0.000450414,-0.0716636,-0.000785641,-0.000387831,-0.171863,1.48594,-0.00176954,0.0242893,0,0,362132,4.43643e+06,2515.81,1.91632,0.379279,3.18677,5.00614e-06,0.063003,0.00101216,0.000581957,-0.0716639,-0.000769179,0.085409,-1.04472,0.145913,0.5,1616511350388326565
34.8509,0.0797823,1.94643,0.000452996,-0.0708962,-0.00077321,-0.000380442,-0.172762,1.48593,-0.00183196,0.0261676,0,0,362132,4.43643e+06,2515.71,1.92951,0.375494,3.14876,0.000257088,0.0595694,0.000980215,0.000583216,-0.0708965,-0.000757515,0.0847811,-1.05428,0.145865,0.5,1616511350398288118
34.8747,0.078906,1.95432,0.000455185,-0.0702033,-0.000762175,-0.000373771,-0.173565,1.48593,-0.00185743,0.0280448,0,0,362133,4.43643e+06,2515.62,1.93773,0.374535,3.12765,0.000208823,0.0597735,0.00096351,0.000584216,-0.0702035,-0.000747161,0.0845219,-1.07115,0.145839,0.5,1616511350408317525
34.8747,0.078906,1.95432,0.000455185,-0.0702033,-0.000762175,-0.000373771,-0.173565,1.48593,-0.00188032,0.029921,0,0,362133,4.43643e+06,2515.62,1.93773,0.374535,3.12765,0.000208823,0.0597735,0.00096351,0.000584216,-0.0702035,-0.000747161,0.0845219,-1.07115,0.145839,0.5,1616511350418318649
34.911,0.0775787,1.96653,0.000457908,-0.0690775,-0.000745666,-0.000363636,-0.174766,1.48591,-0.0018792,0.0317959,0,0,362133,4.43643e+06,2515.48,1.9482,0.374546,3.10379,0.000186311,0.0634694,0.000949613,0.000585133,-0.0690778,-0.000731692,0.0843001,-1.11153,0.145808,0.5,1616511350428311651
34.9381,0.076585,1.97562,0.000457627,-0.0682574,-0.000730612,-0.000356081,-0.17565,1.4859,-0.00191459,0.0336696,0,0,362134,4.43643e+06,2515.38,1.95808,0.372373,3.07632,1.08494e-05,0.0623975,0.00116362,0.000582982,-0.0682576,-0.000717345,0.0839431,-1.12576,0.145773,0.5,1616511350438335588
34.9381,0.076585,1.97562,0.000457627,-0.0682574,-0.000730612,-0.000356081,-0.17565,1.4859,-0.00194072,0.035542,0,0,362134,4.43643e+06,2515.38,1.95808,0.372373,3.07632,1.08494e-05,0.0623975,0.00116362,0.000582982,-0.0682576,-0.000717345,0.0839431,-1.12576,0.145773,0.5,1616511350448315982
34.9675,0.0755014,1.98552,0.000457016,-0.0673182,-0.000713545,-0.00034802,-0.176589,1.48589,-0.00193965,0.037413,0,0,362134,4.43643e+06,2515.27,1.96712,0.37165,3.05464,-1.6201e-05,0.0663462,0.00122503,0.000580166,-0.0673185,-0.000701019,0.0836922,-1.16666,0.145737,0.5,1616511350458323512
34.9966,0.0744246,1.99537,0.000456245,-0.0663999,-0.000696873,-0.000340083,-0.177504,1.48588,-0.00196763,0.0392824,0,0,362135,4.43643e+06,2515.16,1.9763,0.370109,3.02896,-2.2985e-05,0.0656341,0.00121105,0.000577207,-0.0664001,-0.000685055,0.0834125,-1.18153,0.1457,0.5,1616511350468323410
34.9966,0.0744246,1.99537,0.000456245,-0.0663999,-0.000696873,-0.000340083,-0.177504,1.48588,-0.00199518,0.0411504,0,0,362135,4.43643e+06,2515.16,1.9763,0.370109,3.02896,-2.2985e-05,0.0656341,0.00121105,0.000577207,-0.0664001,-0.000685055,0.0834125,-1.18153,0.1457,0.5,1616511350478374573
35.029,0.073229,2.00636,0.000455383,-0.0653951,-0.000678621,-0.000331339,-0.178502,1.48587,-0.00199415,0.0430167,0,0,362135,4.43643e+06,2515.04,1.98595,0.368517,3.00161,-1.73187e-05,0.0646922,0.00119658,0.000573912,-0.0653953,-0.00066756,0.0831373,-1.19595,0.145661,0.5,1616511350488318298
35.0568,0.0722051,2.01583,0.000454443,-0.0644915,-0.000663233,-0.000323894,-0.179344,1.48587,-0.00202464,0.0448813,0,0,362136,4.43643e+06,2514.93,1.99484,0.36707,2.97822,-5.28852e-05,0.0682742,0.00118042,0.000570895,-0.0644917,-0.000652815,0.0828427,-1.23608,0.145624,0.5,1616511350498374343
35.0568,0.0722051,2.01583,0.000454443,-0.0644915,-0.000663233,-0.000323894,-0.179344,1.48587,-0.00205047,0.0467442,0,0,362136,4.43643e+06,2514.93,1.99484,0.36707,2.97822,-5.28852e-05,0.0682742,0.00118042,0.000570895,-0.0644917,-0.000652815,0.0828427,-1.23608,0.145624,0.5,1616511350508355263
35.1213,0.0698245,2.03866,0.000452591,-0.0623364,-0.000627829,-0.000306909,-0.181234,1.48585,-0.0020495,0.0486052,0,0,362137,4.43643e+06,2514.69,2.01013,0.365819,2.9362,2.05885e-05,0.0687835,0.00117535,0.000564132,-0.0623365,-0.000618832,0.0825969,-1.26946,0.145568,0.5,1616511350518285261
35.1446,0.0689691,2.04663,0.00045132,-0.0616237,-0.000615449,-0.000300863,-0.181899,1.48584,-0.00210973,0.0504642,0,0,362137,4.43643e+06,2514.6,2.02122,0.36047,2.89703,-0.00011264,0.0652823,0.00114801,0.00056111,-0.0616238,-0.000606922,0.081993,-1.27889,0.145515,0.5,1616511350528350601
35.1446,0.0689691,2.04663,0.00045132,-0.0616237,-0.000615449,-0.000300863,-0.181899,1.48584,-0.00213059,0.0523213,0,0,362137,4.43643e+06,2514.6,2.02122,0.36047,2.89703,-0.00011264,0.0652823,0.00114801,0.00056111,-0.0616238,-0.000606922,0.081993,-1.27889,0.145515,0.5,1616511350538321601
35.172,0.0679625,2.05614,0.00044948,-0.0607275,-0.000601051,-0.000293792,-0.182669,1.48583,-0.00212969,0.0541763,0,0,362138,4.43643e+06,2514.5,2.02854,0.359458,2.87775,-0.000125197,0.0697372,0.00113732,0.000557216,-0.0607277,-0.000593077,0.0817951,-1.32066,0.145485,0.5,1616511350548326121
35.2026,0.0668382,2.06685,0.000447869,-0.0597357,-0.00058781,-0.000285987,-0.183515,1.48582,-0.00215426,0.0560292,0,0,362138,4.43643e+06,2514.38,2.03691,0.357494,2.85158,-8.63632e-05,0.0689837,0.00093746,0.000553798,-0.0597358,-0.000580473,0.081551,-1.33542,0.145454,0.5,1616511350558353467
35.2026,0.0668382,2.06685,0.000447869,-0.0597357,-0.00058781,-0.000285987,-0.183515,1.48582,-0.0021815,0.0578799,0,0,362138,4.43643e+06,2514.38,2.03691,0.357494,2.85158,-8.63632e-05,0.0689837,0.00093746,0.000553798,-0.0597358,-0.000580473,0.081551,-1.33542,0.145454,0.5,1616511350568358780
35.2466,0.0652257,2.08248,0.000445393,-0.058263,-0.000569068,-0.000274901,-0.184697,1.48581,-0.00218064,0.0597283,0,0,362139,4.43643e+06,2514.21,2.04767,0.355333,2.81942,-7.54871e-05,0.0711226,0.000927284,0.000548718,-0.0582631,-0.000562621,0.0812897,-1.37233,0.145419,0.5,1616511350578351847
35.2759,0.0641463,2.09286,0.000443352,-0.0573212,-0.000556758,-0.000267595,-0.185469,1.48581,-0.00221973,0.0615743,0,0,362139,4.43643e+06,2514.1,2.05708,0.351364,2.78598,-0.000129022,0.0688846,0.000915666,0.000544936,-0.0573214,-0.000550867,0.0809002,-1.3842,0.145384,0.5,1616511350588294138
35.2759,0.0641463,2.09286,0.000443352,-0.0573212,-0.000556758,-0.000267595,-0.185469,1.48581,-0.00224523,0.0634179,0,0,362139,4.43643e+06,2514.1,2.05708,0.351364,2.78598,-0.000129022,0.0688846,0.000915666,0.000544936,-0.0573214,-0.000550867,0.0809002,-1.3842,0.145384,0.5,1616511350598371583
35.3,0.0632622,2.10137,0.000441592,-0.0565574,-0.000547636,-0.000261629,-0.186092,1.4858,-0.00224442,0.065259,0,0,362140,4.43643e+06,2514.01,2.06402,0.348878,2.76228,-0.000143287,0.068555,0.000829573,0.00054191,-0.0565575,-0.0005422,0.0806469,-1.39993,0.14536,0.5,1616511350608349095
35.3249,0.0623571,2.11023,0.000439536,-0.0557194,-0.000538315,-0.000255526,-0.186724,1.48579,-0.00226512,0.0670975,0,0,362140,4.43643e+06,2513.91,2.07039,0.347335,2.74357,-0.00016855,0.0730698,0.000824524,0.000538547,-0.0557195,-0.000533348,0.0804501,-1.44167,0.14534,0.5,1616511350618314500
35.3565,0.0612031,2.12159,0.000436419,-0.0546639,-0.000526001,-0.000247882,-0.18751,1.48579,-0.00228632,0.0689334,0,0,362140,4.43643e+06,2513.79,2.07792,0.344791,2.71757,-0.000190335,0.0723326,0.000875395,0.000533651,-0.054664,-0.000521593,0.0802412,-1.45642,0.145316,0.5,1616511350628285926
35.3854,0.060149,2.13199,0.000433126,-0.0537175,-0.000514086,-0.000240968,-0.188214,1.48578,-0.0023131,0.0707665,0,0,362141,4.43643e+06,2513.68,2.08553,0.341568,2.68985,-0.000230343,0.0712327,0.000925655,0.000528578,-0.0537177,-0.000510151,0.079977,-1.47053,0.145289,0.5,1616511350638316140
35.3854,0.060149,2.13199,0.000433126,-0.0537175,-0.000514086,-0.000240968,-0.188214,1.48578,-0.00233727,0.0725969,0,0,362141,4.43643e+06,2513.68,2.08553,0.341568,2.68985,-0.000230343,0.0712327,0.000925655,0.000528578,-0.0537177,-0.000510151,0.079977,-1.47053,0.145289,0.5,1616511350648322405
35.4165,0.0590106,2.14333,0.00042912,-0.0526517,-0.000500594,-0.000233614,-0.188956,1.48577,-0.00233654,0.0744244,0,0,362141,4.43643e+06,2513.56,2.09303,0.339053,2.66508,-0.000267791,0.074623,0.000976466,0.000522501,-0.0526518,-0.000497143,0.079747,-1.50989,0.145261,0.5,1616511350658288583
35.447,0.0578914,2.15449,0.000424774,-0.0516271,-0.000486652,-0.000226529,-0.189668,1.48577,-0.00236232,0.0762489,0,0,362142,4.43643e+06,2513.44,2.10059,0.335587,2.63637,-0.000288809,0.0733137,0.00103027,0.000515954,-0.0516272,-0.00048363,0.0794944,-1.52353,0.145231,0.5,1616511350668285092
35.447,0.0578914,2.15449,0.000424774,-0.0516271,-0.000486652,-0.000226529,-0.189668,1.48577,-0.00238715,0.0780705,0,0,362142,4.43643e+06,2513.44,2.10059,0.335587,2.63637,-0.000288809,0.0733137,0.00103027,0.000515954,-0.0516272,-0.00048363,0.0794944,-1.52353,0.145231,0.5,1616511350678318536
35.4804,0.0566766,2.16683,0.000419963,-0.0504662,-0.00047064,-0.000218884,-0.190426,1.48576,-0.00238646,0.0798889,0,0,362142,4.43643e+06,2513.31,2.10832,0.33255,2.6091,-0.000285756,0.0760751,0.00108775,0.000508555,-0.0504663,-0.000468055,0.0792588,-1.56185,0.145198,0.5,1616511350688359204
35.5108,0.0555545,2.17813,0.000415433,-0.0494338,-0.000455255,-0.00021206,-0.191102,1.48575,-0.00241333,0.0817042,0,0,362143,4.43643e+06,2513.19,2.1158,0.328609,2.57902,-0.000305646,0.0744627,0.00114447,0.00050148,-0.0494339,-0.000453019,0.0789958,-1.57492,0.145163,0.5,1616511350698380594
35.5108,0.0555545,2.17813,0.000415433,-0.0494338,-0.000455255,-0.00021206,-0.191102,1.48575,-0.00243726,0.0835163,0,0,362143,4.43643e+06,2513.19,2.1158,0.328609,2.57902,-0.000305646,0.0744627,0.00114447,0.00050148,-0.0494339,-0.000453019,0.0789958,-1.57492,0.145163,0.5,1616511350708353947
35.5108,0.0555545,2.17813,0.000415433,-0.0494338,-0.000455255,-0.00021206,-0.191102,1.48575,-0.00243662,0.0853251,0,0,362143,4.43643e+06,2513.19,2.1158,0.328609,2.57902,-0.000305646,0.0744627,0.00114447,0.00050148,-0.0494339,-0.000453019,0.0789958,-1.57492,0.145163,0.5,1616511350718326702
35.5814,0.0529521,2.20533,0.000405507,-0.0470107,-0.000415298,-0.000196681,-0.1926,1.48574,-0.00243599,0.0871305,0,0,362144,4.43643e+06,2512.91,2.12853,0.323413,2.53002,-0.000228611,0.0736693,0.00130561,0.000484694,-0.0470108,-0.000413701,0.0787741,-1.60563,0.145102,0.5,1616511350728323583
35.6097,0.0519093,2.21597,0.0004014,-0.0461293,-0.00039821,-0.000190653,-0.193183,1.48573,-0.00249076,0.0871305,0,0,362144,4.43643e+06,2512.8,2.13859,0.315331,2.4822,-0.000315163,0.0686655,0.00136618,0.000477579,-0.0461294,-0.000396797,0.078239,-1.61249,0.145038,0.5,1616511350738355646
35.6097,0.0519093,2.21597,0.0004014,-0.0461293,-0.00039821,-0.000190653,-0.193183,1.48573,-0.00251189,0.0907309,0,0,362144,4.43643e+06,2512.8,2.13859,0.315331,2.4822,-0.000315163,0.0686655,0.00136618,0.000477579,-0.0461294,-0.000396797,0.078239,-1.61249,0.145038,0.5,1616511350748322910
35.6519,0.0503409,2.23212,0.000395006,-0.0446861,-0.00037201,-0.00018193,-0.194024,1.48573,-0.00251132,0.0925258,0,0,362145,4.43643e+06,2512.64,2.1465,0.312127,2.45364,-0.000311956,0.075498,0.00142425,0.000466507,-0.0446861,-0.000370839,0.0780406,-1.6745,0.14499,0.5,1616511350758322028
35.6785,0.0493539,2.24223,0.000390825,-0.0438109,-0.000354822,-0.000176503,-0.19454,1.48572,-0.00254218,0.094317,0,0,362145,4.43643e+06,2512.53,2.15351,0.306899,2.42077,-0.000336674,0.0733463,0.00147469,0.000459213,-0.0438109,-0.000353762,0.0777383,-1.68667,0.144942,0.5,1616511350768318261
35.7115,0.0481192,2.2549,0.000386068,-0.042736,-0.000332873,-0.000169918,-0.195166,1.48572,-0.00256118,0.0961045,0,0,362146,4.43643e+06,2512.4,2.15993,0.302913,2.39217,-0.000270182,0.0724139,0.00152019,0.000450436,-0.0427361,-0.000331912,0.0775544,-1.70066,0.144898,0.5,1616511350778364806
35.7115,0.0481192,2.2549,0.000386068,-0.042736,-0.000332873,-0.000169918,-0.195166,1.48572,-0.00258438,0.0978882,0,0,362146,4.43643e+06,2512.4,2.15993,0.302913,2.39217,-0.000270182,0.0724139,0.00152019,0.000450436,-0.0427361,-0.000331912,0.0775544,-1.70066,0.144898,0.5,1616511350788321446
35.7427,0.0469454,2.26694,0.000381888,-0.0416843,-0.000311551,-0.000163815,-0.195742,1.48571,-0.00258387,0.0996681,0,0,362146,4.43643e+06,2512.28,2.16643,0.298851,2.36413,-0.000284461,0.0752521,0.00156633,0.000442309,-0.0416844,-0.000310655,0.0773327,-1.73856,0.14485,0.5,1616511350798349522
35.7761,0.0456852,2.27989,0.000377477,-0.0405847,-0.000288102,-0.000157431,-0.19634,1.48571,-0.00260535,0.101444,0,0,362147,4.43643e+06,2512.14,2.17302,0.294088,2.33256,-0.000268147,0.0735128,0.00161354,0.000433511,-0.0405847,-0.000287231,0.0771235,-1.75141,0.144801,0.5,1616511350808355305
35.7914,0.0451058,2.28584,0.000375367,-0.0400835,-0.000277133,-0.000154545,-0.196609,1.48571,-0.00262786,0.103216,0,0,362147,4.43643e+06,2512.08,2.17626,0.291797,2.31771,-0.000314512,0.0746917,0.0016348,0.000429333,-0.0400836,-0.00027626,0.0769004,-1.77014,0.144774,0.5,1616511350818350059
35.8067,0.0445227,2.29178,0.000373632,-0.0396013,-0.000266021,-0.000151696,-0.196875,1.48571,-0.00263779,0.104984,0,0,362147,4.43643e+06,2512.02,2.17931,0.289187,2.30144,-0.000258584,0.0718714,0.00165593,0.000425494,-0.0396013,-0.000265136,0.0769034,-1.76454,0.14475,0.5,1616511350828291824
35.8399,0.0432631,2.30478,0.00036959,-0.0384952,-0.000241563,-0.000145612,-0.197438,1.4857,-0.00264759,0.106747,0,0,362148,4.43643e+06,2511.89,2.18548,0.284962,2.27318,-0.00025573,0.0747278,0.00169747,0.000416792,-0.0384952,-0.000240633,0.0767111,-1.80231,0.144698,0.5,1616511350838323248
35.8708,0.0420818,2.31689,0.000365947,-0.0374914,-0.000218248,-0.000140072,-0.197946,1.4857,-0.00266905,0.108507,0,0,362148,4.43643e+06,2511.77,2.19154,0.27986,2.24175,-0.000240607,0.0730089,0.00173953,0.000408669,-0.0374914,-0.000217238,0.0765012,-1.81524,0.144645,0.5,1616511350848320978
35.8708,0.0420818,2.31689,0.000365947,-0.0374914,-0.000218248,-0.000140072,-0.197946,1.4857,-0.00268858,0.110262,0,0,362148,4.43643e+06,2511.77,2.19154,0.27986,2.24175,-0.000240607,0.0730089,0.00173953,0.000408669,-0.0374914,-0.000217238,0.0765012,-1.81524,0.144645,0.5,1616511350858357499
35.9025,0.0408611,2.32939,0.000362339,-0.0364254,-0.000193902,-0.000134523,-0.198452,1.4857,-0.00268816,0.112013,0,0,362149,4.43643e+06,2511.64,2.19729,0.275526,2.21403,-0.000245853,0.0759545,0.00177728,0.000400347,-0.0364255,-0.000192786,0.0763146,-1.85294,0.144592,0.5,1616511350868367285
35.9361,0.0395559,2.34276,0.000358493,-0.0353191,-0.000167412,-0.000128776,-0.198973,1.48569,-0.00270773,0.113759,0,0,362149,4.43643e+06,2511.5,2.2033,0.270151,2.18137,-0.00023678,0.0738701,0.00181981,0.000391334,-0.0353191,-0.000166142,0.0761237,-1.86542,0.144536,0.5,1616511350878334716
35.9361,0.0395559,2.34276,0.000358493,-0.0353191,-0.000167412,-0.000128776,-0.198973,1.48569,-0.00272803,0.115501,0,0,362149,4.43643e+06,2511.5,2.2033,0.270151,2.18137,-0.00023678,0.0738701,0.00181981,0.000391334,-0.0353191,-0.000166142,0.0761237,-1.86542,0.144536,0.5,1616511350888359527
35.9361,0.0395559,2.34276,0.000358493,-0.0353191,-0.000167412,-0.000128776,-0.198973,1.48569,-0.00272764,0.117239,0,0,362149,4.43643e+06,2511.5,2.2033,0.270151,2.18137,-0.00023678,0.0738701,0.00181981,0.000391334,-0.0353191,-0.000166142,0.0761237,-1.86542,0.144536,0.5,1616511350898324434
36.0038,0.0368926,2.3704,0.000352217,-0.0330826,-0.000113257,-0.000117657,-0.199962,1.48569,-0.00272726,0.118971,0,0,362150,4.43643e+06,2511.23,2.21283,0.262298,2.13052,-0.000135352,0.0728375,0.0018674,0.000374382,-0.0330827,-0.000111588,0.0759324,-1.89543,0.144447,0.5,1616511350908323482
36.0321,0.0357856,2.38168,0.000350115,-0.0321863,-9.00061e-05,-0.000113143,-0.200357,1.48569,-0.00276693,0.120699,0,0,362151,4.43643e+06,2511.12,2.22041,0.253653,2.08478,-0.000174359,0.0720788,0.00191055,0.000367655,-0.0321863,-8.81274e-05,0.0755425,-1.92692,0.144361,0.5,1616511350918319414
36.0321,0.0357856,2.38168,0.000350115,-0.0321863,-9.00061e-05,-0.000113143,-0.200357,1.48569,-0.00278285,0.122423,0,0,362151,4.43643e+06,2511.12,2.22041,0.253653,2.08478,-0.000174359,0.0720788,0.00191055,0.000367655,-0.0321863,-8.81274e-05,0.0755425,-1.92692,0.144361,0.5,1616511350928318892
36.0635,0.0345306,2.39461,0.000346716,-0.0311273,-6.38087e-05,-0.000108264,-0.200781,1.48569,-0.00278251,0.124141,0,0,362151,4.43643e+06,2510.99,2.22311,0.252743,2.07455,-0.000249966,0.0778792,0.00192642,0.000359017,-0.0311273,-6.16777e-05,0.0753878,-1.97045,0.144335,0.5,1616511350938322892
36.095,0.0332644,2.40752,0.000345255,-0.0301486,-3.70625e-05,-0.000103482,-0.201191,1.48569,-0.00279975,0.125855,0,0,362152,4.43643e+06,2510.86,2.22844,0.246346,2.03927,-0.000107419,0.0719642,0.00196678,0.000352178,-0.0301486,-3.46414e-05,0.0753926,-1.95877,0.144277,0.5,1616511350948327882
36.1203,0.0322439,2.4177,0.000344354,-0.0293715,-1.5284e-05,-9.96792e-05,-0.201514,1.48569,-0.00281665,0.127563,0,0,362152,4.43643e+06,2510.76,2.23497,0.2383,1.99756,-0.000130853,0.0720881,0.00199666,0.000346879,-0.0293715,-1.26115e-05,0.0750524,-1.9916,0.144193,0.5,1616511350958315583
36.1456,0.0312192,2.4279,0.000342737,-0.0285769,6.62589e-06,-9.59592e-05,-0.201827,1.48569,-0.00283004,0.129267,0,0,362152,4.43643e+06,2510.65,2.23891,0.233902,1.97293,-0.000128035,0.0718143,0.00201779,0.00034082,-0.0285769,9.5622e-06,0.0749203,-2.00675,0.144145,0.5,1616511350968285636
36.1703,0.0302153,2.43788,0.000341526,-0.0278062,2.82288e-05,-9.24057e-05,-0.202125,1.48569,-0.00284315,0.130965,0,0,362153,4.43643e+06,2510.55,2.24274,0.229464,1.94838,-7.89017e-05,0.0712807,0.00203744,0.000335215,-0.0278062,3.14382e-05,0.074791,-2.022,0.144096,0.5,1616511350978319972
36.2034,0.0288611,2.45135,0.000340545,-0.026784,5.75136e-05,-8.77125e-05,-0.20251,1.48569,-0.00285566,0.132658,0,0,362153,4.43643e+06,2510.42,2.24721,0.224282,1.91929,-3.54814e-05,0.0701804,0.002061,0.000328253,-0.026784,6.11117e-05,0.074667,-2.03585,0.14404,0.5,1616511350988318588
36.2034,0.0288611,2.45135,0.000340545,-0.026784,5.75136e-05,-8.77125e-05,-0.20251,1.48569,-0.00287229,0.134346,0,0,362153,4.43643e+06,2510.42,2.24721,0.224282,1.91929,-3.54814e-05,0.0701804,0.002061,0.000328253,-0.026784,6.11117e-05,0.074667,-2.03585,0.14404,0.5,1616511350998286546
36.2371,0.0274685,2.46507,0.000340146,-0.0257441,8.75247e-05,-8.3026e-05,-0.202886,1.48569,-0.00287203,0.136029,0,0,362154,4.43643e+06,2510.28,2.25205,0.21867,1.88834,1.93598e-06,0.0725361,0.00208084,0.000321701,-0.0257441,9.15397e-05,0.0745037,-2.0721,0.143974,0.5,1616511351008374434
36.2705,0.0260868,2.47872,0.000339988,-0.0247094,0.000117588,-7.84678e-05,-0.203244,1.48569,-0.00288865,0.137707,0,0,362154,4.43643e+06,2510.14,2.25687,0.212312,1.85434,1.70804e-05,0.0706298,0.0021036,0.000315355,-0.0247094,0.000122039,0.0743373,-2.08414,0.143908,0.5,1616511351018312977
36.3006,0.0248297,2.49102,0.000340244,-0.023801,0.000144908,-7.44256e-05,-0.203554,1.48569,-0.00290483,0.139378,0,0,362155,4.43643e+06,2510.02,2.2613,0.206227,1.82226,4.18735e-05,0.0689386,0.00211795,0.000309968,-0.023801,0.000149771,0.0741748,-2.09695,0.143844,0.5,1616511351028320082
36.3006,0.0248297,2.49102,0.000340244,-0.023801,0.000144908,-7.44256e-05,-0.203554,1.48569,-0.00291916,0.141045,0,0,362155,4.43643e+06,2510.02,2.2613,0.206227,1.82226,4.18735e-05,0.0689386,0.00211795,0.000309968,-0.023801,0.000149771,0.0741748,-2.09695,0.143844,0.5,1616511351038315129
36.332,0.0235162,2.50386,0.000340698,-0.0228189,0.000173925,-7.03372e-05,-0.203864,1.4857,-0.00291893,0.142706,0,0,362155,4.43643e+06,2509.89,2.2654,0.200972,1.79419,5.14295e-05,0.0718906,0.00216915,0.000304409,-0.0228189,0.000179242,0.0740327,-2.13361,0.143781,0.5,1616511351048285002
36.3648,0.022119,2.51735,0.000341521,-0.0218132,0.000204551,-6.61189e-05,-0.204173,1.4857,-0.00293344,0.144361,0,0,362156,4.43643e+06,2509.75,2.26969,0.194723,1.76148,8.66549e-05,0.0700858,0.00218442,0.000298869,-0.0218132,0.000210362,0.0738863,-2.14605,0.143715,0.5,1616511351058283606
36.3969,0.0207448,2.53055,0.000342609,-0.0208556,0.000234661,-6.20672e-05,-0.204463,1.4857,-0.00294843,0.14601,0,0,362156,4.43643e+06,2509.62,2.2739,0.188323,1.7284,0.000104293,0.0682816,0.00219655,0.000293681,-0.0208556,0.000240975,0.0737345,-2.15848,0.143648,0.5,1616511351068320747
36.3969,0.0207448,2.53055,0.000342609,-0.0208556,0.000234661,-6.20672e-05,-0.204463,1.4857,-0.00296283,0.147654,0,0,362156,4.43643e+06,2509.62,2.2739,0.188323,1.7284,0.000104293,0.0682816,0.00219655,0.000293681,-0.0208556,0.000240975,0.0737345,-2.15848,0.143648,0.5,1616511351078319046
36.3969,0.0207448,2.53055,0.000342609,-0.0208556,0.000234661,-6.20672e-05,-0.204463,1.4857,-0.00296264,0.149292,0,0,362156,4.43643e+06,2509.62,2.2739,0.188323,1.7284,0.000104293,0.0682816,0.00219655,0.000293681,-0.0208556,0.000240975,0.0737345,-2.15848,0.143648,0.5,1616511351088316752
36.4846,0.0169134,2.56779,0.000348245,-0.0182457,0.000317797,-5.14221e-05,-0.20517,1.48571,-0.00296264,0.149292,0,0,362158,4.43643e+06,2509.25,2.28183,0.176465,1.66517,0.000253909,0.0655123,0.00223011,0.000281917,-0.0182457,0.000325563,0.0735896,-2.18444,0.143523,0.5,1616511351098370605
36.4846,0.0169134,2.56779,0.000348245,-0.0182457,0.000317797,-5.14221e-05,-0.20517,1.48571,-0.00300062,0.15255,0,0,362158,4.43643e+06,2509.25,2.28183,0.176465,1.66517,0.000253909,0.0655123,0.00223011,0.000281917,-0.0182457,0.000325563,0.0735896,-2.18444,0.143523,0.5,1616511351108350063
36.5318,0.0148237,2.58737,0.000352714,-0.0168822,0.000362632,-4.58243e-05,-0.205517,1.48572,-0.00300047,0.15417,0,0,362158,4.43643e+06,2509.06,2.2894,0.162991,1.59895,0.000225422,0.0655837,0.00222586,0.000276958,-0.0168821,0.000371217,0.0732001,-2.23179,0.14338,0.5,1616511351118341653
36.5585,0.0136404,2.59825,0.00035538,-0.0161543,0.000387863,-4.26903e-05,-0.205702,1.48572,-0.00302048,0.155784,0,0,362159,4.43643e+06,2508.94,2.29344,0.15526,1.5612,0.000245981,0.0628945,0.00222089,0.000274307,-0.0161543,0.000396921,0.0729941,-2.24297,0.143302,0.5,1616511351128340831
