u,v,w,p,q,r,phi,theta,psi,roll_ctrl,pitch_ctrl,yaw_ctrl,throttle_ctrl,E,N,U,u_dot,v_dot,w_dot,p_dot,q_dot,r_dot,phi_dot,theta_dot,psi_dot,delta_a,delta_e,delta_r,delta_T,timestamp
54.2357,0.00720931,0.424109,2.23167e-05,-0.00345166,-0.0013955,-2.35572e-05,0.0240815,1.49357,-0.00404771,-0.1708,0,0.5343,362022,4.43646e+06,2457.93,-0.179688,-0.0656755,0.192981,-4.60982e-06,-0.000826384,-3.84102e-07,-1.12936e-05,-0.00345169,-0.00139583,0.0631608,0.870709,0.147232,0.76715,1616528495681096953
54.2334,0.00722437,0.424211,2.22938e-05,-0.00346296,-0.0013955,-2.37109e-05,0.0240341,1.49355,-0.00404702,-0.1708,0,0.5343,362023,4.43646e+06,2457.94,-0.17911,-0.0657324,0.193578,-5.24867e-06,-0.00082433,5.21008e-07,-1.12502e-05,-0.00346299,-0.00139582,0.0631677,0.870679,0.147232,0.76715,1616528495691107872
54.2334,0.00722437,0.424211,2.22938e-05,-0.00346296,-0.0013955,-2.37109e-05,0.0240341,1.49355,-0.0040464,-0.1708,0,0.5343,362023,4.43646e+06,2457.94,-0.17911,-0.0657324,0.193578,-5.24867e-06,-0.00082433,5.21008e-07,-1.12502e-05,-0.00346299,-0.00139582,0.0631677,0.870679,0.147232,0.76715,1616528495701105652
54.2305,0.00724515,0.424331,2.23079e-05,-0.00347649,-0.00139552,-2.38953e-05,0.0239769,1.49353,-0.00404633,-0.1708,0,0.5343,362024,4.43646e+06,2457.96,-0.178496,-0.065785,0.19421,-1.74253e-06,-0.000821639,-1.218e-06,-1.11568e-05,-0.00347652,-0.00139584,0.0631747,0.870648,0.147232,0.76715,1616528495711106322
54.2286,0.00726546,0.424414,2.23005e-05,-0.00348567,-0.00139553,-2.40192e-05,0.0239379,1.49351,-0.00404559,-0.1708,0,0.5343,362025,4.43646e+06,2457.97,-0.177933,-0.0658398,0.19479,-1.27406e-06,-0.000819863,-9.19166e-07,-1.11099e-05,-0.00348571,-0.00139585,0.0631821,0.870619,0.147232,0.76715,1616528495721074637
54.2286,0.00726546,0.424414,2.23005e-05,-0.00348567,-0.00139553,-2.40192e-05,0.0239379,1.49351,-0.00404507,-0.1708,0,0.5343,362025,4.43646e+06,2457.97,-0.177933,-0.0658398,0.19479,-1.27406e-06,-0.000819863,-9.19166e-07,-1.11099e-05,-0.00348571,-0.00139585,0.0631821,0.870619,0.147232,0.76715,1616528495731111859
54.2263,0.00728356,0.424515,2.22909e-05,-0.00349685,-0.00139554,-2.41719e-05,0.0238902,1.49349,-0.004045,-0.1708,0,0.5343,362025,4.43646e+06,2457.99,-0.177425,-0.0658872,0.195312,-2.14101e-06,-0.000818166,-6.0614e-07,-1.10532e-05,-0.00349689,-0.00139585,0.0631873,0.870594,0.147232,0.76715,1616528495741113739
54.2243,0.00728785,0.424598,2.23046e-05,-0.0035061,-0.00139555,-2.42939e-05,0.0238505,1.49348,-0.00404438,-0.1708,0,0.5343,362026,4.43646e+06,2458,-0.176914,-0.0659347,0.195826,4.12362e-08,-0.000816322,-7.80219e-07,-1.09841e-05,-0.00350613,-0.00139586,0.0631943,0.870568,0.147232,0.76715,1616528495751108260
54.2224,0.00731804,0.424683,2.23268e-05,-0.0035156,-0.00139557,-2.44225e-05,0.0238096,1.49346,-0.00404387,-0.1708,0,0.5343,362027,4.43646e+06,2458.02,-0.176444,-0.0659767,0.196296,-7.20467e-07,-0.000814855,-1.3128e-06,-1.09055e-05,-0.00351563,-0.00139588,0.0631994,0.870544,0.147232,0.76715,1616528495761084988
54.2204,0.00732787,0.424768,2.23171e-05,-0.00352506,-0.00139559,-2.45491e-05,0.0237686,1.49344,-0.00404333,-0.1708,0,0.5343,362027,4.43646e+06,2458.03,-0.175966,-0.0660201,0.196786,-7.72167e-07,-0.000813451,-1.87698e-06,-1.08583e-05,-0.0035251,-0.0013959,0.0632048,0.87052,0.147232,0.76715,1616528495771139756
54.2181,0.0073443,0.424868,2.23159e-05,-0.00353632,-0.00139561,-2.4701e-05,0.0237196,1.49342,-0.0040428,-0.1708,0,0.5343,362028,4.43646e+06,2458.04,-0.17544,-0.0660688,0.197307,-1.43049e-06,-0.000811025,-1.33039e-06,-1.07916e-05,-0.00353636,-0.00139592,0.0632101,0.870494,0.147232,0.76715,1616528495781110656
54.2181,0.0073443,0.424868,2.23159e-05,-0.00353632,-0.00139561,-2.4701e-05,0.0237196,1.49342,-0.00404218,-0.1708,0,0.5343,362028,4.43646e+06,2458.04,-0.17544,-0.0660688,0.197307,-1.43049e-06,-0.000811025,-1.33039e-06,-1.07916e-05,-0.00353636,-0.00139592,0.0632101,0.870494,0.147232,0.76715,1616528495791144604
54.2155,0.00736827,0.424976,2.235e-05,-0.00354856,-0.00139565,-2.48584e-05,0.023666,1.4934,-0.00404211,-0.1708,0,0.5343,362029,4.43646e+06,2458.06,-0.174842,-0.0661211,0.197907,-1.30708e-06,-0.000807954,-2.31202e-06,-1.06834e-05,-0.00354859,-0.00139595,0.063217,0.870464,0.147232,0.76715,1616528495801110636
54.2155,0.00736827,0.424976,2.235e-05,-0.00354856,-0.00139565,-2.48584e-05,0.023666,1.4934,-0.00404146,-0.1708,0,0.5343,362029,4.43646e+06,2458.06,-0.174842,-0.0661211,0.197907,-1.30708e-06,-0.000807954,-2.31202e-06,-1.06834e-05,-0.00354859,-0.00139595,0.063217,0.870464,0.147232,0.76715,1616528495811118520
54.2117,0.00740588,0.425132,2.23634e-05,-0.00356669,-0.00139571,-2.50987e-05,0.0235857,1.49337,-0.00404139,-0.1708,0,0.5343,362030,4.43646e+06,2458.08,-0.174062,-0.0661875,0.198679,-2.83723e-06,-0.000803604,-3.33232e-06,-1.05596e-05,-0.00356673,-0.00139601,0.0632241,0.870425,0.147232,0.76715,1616528495821142478
54.2098,0.0074281,0.425216,2.23408e-05,-0.00357609,-0.00139573,-2.52216e-05,0.0235438,1.49335,-0.00404045,-0.1708,0,0.5343,362031,4.43646e+06,2458.1,-0.173356,-0.0662623,0.199391,-4.23012e-06,-0.000800533,-5.66448e-07,-1.05238e-05,-0.00357613,-0.00139603,0.0632336,0.870389,0.147233,0.76715,1616528495831139222
54.2098,0.0074281,0.425216,2.23408e-05,-0.00357609,-0.00139573,-2.52216e-05,0.0235438,1.49335,-0.00403993,-0.1708,0,0.5343,362031,4.43646e+06,2458.1,-0.173356,-0.0662623,0.199391,-4.23012e-06,-0.000800533,-5.66448e-07,-1.05238e-05,-0.00357613,-0.00139603,0.0632336,0.870389,0.147233,0.76715,1616528495841108067
54.2073,0.00745879,0.425324,2.23112e-05,-0.00358825,-0.00139574,-2.53818e-05,0.0234892,1.49333,-0.00403986,-0.1708,0,0.5343,362031,4.43646e+06,2458.11,-0.172795,-0.0663093,0.199941,-2.67503e-06,-0.000797949,-1.6954e-06,-1.04776e-05,-0.00358829,-0.00139604,0.0632396,0.870362,0.147233,0.76715,1616528495851106955
54.2073,0.00745879,0.425324,2.23112e-05,-0.00358825,-0.00139574,-2.53818e-05,0.0234892,1.49333,-0.0040392,-0.1708,0,0.5343,362031,4.43646e+06,2458.11,-0.172795,-0.0663093,0.199941,-2.67503e-06,-0.000797949,-1.6954e-06,-1.04776e-05,-0.00358829,-0.00139604,0.0632396,0.870362,0.147233,0.76715,1616528495861110174
54.2038,0.00747913,0.425468,2.22966e-05,-0.00360486,-0.00139575,-2.55979e-05,0.023414,1.4933,-0.00403913,-0.1708,0,0.5343,362033,4.43646e+06,2458.14,-0.172042,-0.0663779,0.200677,-2.22016e-06,-0.000793404,-7.79358e-07,-1.03872e-05,-0.0036049,-0.00139604,0.063247,0.870324,0.147233,0.76715,1616528495871074504
54.2038,0.00747913,0.425468,2.22966e-05,-0.00360486,-0.00139575,-2.55979e-05,0.023414,1.4933,-0.00403827,-0.1708,0,0.5343,362033,4.43646e+06,2458.14,-0.172042,-0.0663779,0.200677,-2.22016e-06,-0.000793404,-7.79358e-07,-1.03872e-05,-0.0036049,-0.00139604,0.063247,0.870324,0.147233,0.76715,1616528495881075979
54.1997,0.00750895,0.425635,2.23016e-05,-0.00362432,-0.00139579,-2.58531e-05,0.0233247,1.49327,-0.0040382,-0.1708,0,0.5343,362034,4.43646e+06,2458.16,-0.17109,-0.0664596,0.201606,-4.16049e-06,-0.000787627,-2.24701e-06,-1.02586e-05,-0.00362435,-0.00139608,0.0632562,0.870277,0.147233,0.76715,1616528495891120639
54.1988,0.00751838,0.425674,2.22994e-05,-0.00362863,-0.0013958,-2.5909e-05,0.0233048,1.49326,-0.0040372,-0.1708,0,0.5343,362034,4.43646e+06,2458.17,-0.17058,-0.0665108,0.202105,-4.00961e-07,-0.000784436,-1.7915e-06,-1.02332e-05,-0.00362867,-0.00139609,0.0632663,0.870252,0.147233,0.76715,1616528495901103705
54.1979,0.00752779,0.425712,2.2275e-05,-0.00363296,-0.00139581,-2.59649e-05,0.0232848,1.49325,-0.00403692,-0.1708,0,0.5343,362034,4.43646e+06,2458.18,-0.170349,-0.0665329,0.202335,-4.42585e-06,-0.000785226,-1.16158e-06,-1.02298e-05,-0.00363299,-0.00139609,0.0632663,0.870241,0.147233,0.76715,1616528495911102948
54.1961,0.007535,0.425792,2.22615e-05,-0.00364186,-0.00139582,-2.60785e-05,0.0232434,1.49324,-0.00403664,-0.1708,0,0.5343,362035,4.43646e+06,2458.19,-0.169881,-0.066574,0.202773,3.37172e-07,-0.000783287,-1.47389e-06,-1.01859e-05,-0.00364189,-0.00139611,0.063272,0.870219,0.147233,0.76715,1616528495921109712
54.194,0.00755707,0.42588,2.22623e-05,-0.00365179,-0.00139585,-2.62079e-05,0.0231971,1.49322,-0.00403615,-0.1708,0,0.5343,362036,4.43646e+06,2458.2,-0.169374,-0.0666184,0.20325,-2.37733e-06,-0.00078163,-1.50711e-06,-1.01208e-05,-0.00365183,-0.00139613,0.0632768,0.870195,0.147233,0.76715,1616528495931106833
