u,v,w,p,q,r,phi,theta,psi,roll_ctrl,pitch_ctrl,yaw_ctrl,throttle_ctrl,E,N,U,u_dot,v_dot,w_dot,p_dot,q_dot,r_dot,phi_dot,theta_dot,psi_dot,delta_a,delta_e,delta_r,delta_T,timestamp
-0.00096274,3.84218e-06,-0.000859178,4.34574e-05,-0.00103658,9.03611e-05,-0.00644999,0.0238208,3.13962,0.00782771,-1,0,-1,366990,4.42991e+06,224.312,0.000857598,0.0183805,-0.0139548,-0.000866134,-0.0370777,0.00121729,4.57696e-05,-0.00103598,9.70727e-05,0.237309,14.788,0.0997673,0,1621627943811279728
-0.00096274,3.84218e-06,-0.000859178,4.34574e-05,-0.00103658,9.03611e-05,-0.00644999,0.0238208,3.13962,0.00782192,1,0,-1,366990,4.42991e+06,224.312,0.000857598,0.0183805,-0.0139548,-0.000866134,-0.0370777,0.00121729,4.57696e-05,-0.00103598,9.70727e-05,0.237309,14.788,0.0997673,0,1621627943821199092
-0.0006494,2.43531e-06,-0.000268652,-3.49878e-05,-0.00041565,8.6766e-05,-0.00645027,0.0238111,3.13962,0.00782192,1,0,-1,366990,4.42991e+06,224.312,-0.000366427,0.0156479,0.031355,-0.00387132,0.034591,-0.00018962,-3.28576e-05,-0.000415082,8.94706e-05,0.237332,-20,0.0997468,0,1621627943831198713
-0.0006494,2.43531e-06,-0.000268652,-3.49878e-05,-0.00041565,8.6766e-05,-0.00645027,0.0238111,3.13962,0.00778494,1,0,-1,366990,4.42991e+06,224.312,-0.000366427,0.0156479,0.031355,-0.00387132,0.034591,-0.00018962,-3.28576e-05,-0.000415082,8.94706e-05,0.237332,-20,0.0997468,0,1621627943841170975
-0.000470986,-1.12941e-05,0.000172078,-5.89696e-05,0.000156756,8.20786e-05,-0.00645126,0.0238114,3.13962,0.00778494,1,0,-1,366990,4.42991e+06,224.312,0.000325556,0.00830141,0.023648,-0.000177104,0.0325677,-0.000318348,-5.70389e-05,0.000157282,8.10886e-05,0.236897,-20,0.0997569,0,1621627943851194764
-0.000425872,-2.31165e-05,0.000444036,-5.79518e-05,0.000593718,7.74745e-05,-0.00645208,0.0238186,3.13962,0.00777335,1,0,-1,366990,4.42991e+06,224.312,0.000385839,0.00137609,0.016732,-6.01773e-05,0.0283299,-0.000286054,-5.61974e-05,0.000594206,7.36631e-05,0.236723,-20,0.099772,0,1621627943861202287
-0.000425872,-2.31165e-05,0.000444036,-5.79518e-05,0.000593718,7.74745e-05,-0.00645208,0.0238186,3.13962,0.00778159,-1,0,-1,366990,4.42991e+06,224.312,0.000385839,0.00137609,0.016732,-6.01773e-05,0.0283299,-0.000286054,-5.61974e-05,0.000594206,7.36631e-05,0.236723,-20,0.099772,0,1621627943871259353
-0.000425872,-2.31165e-05,0.000444036,-5.79518e-05,0.000593718,7.74745e-05,-0.00645208,0.0238186,3.13962,0.00778159,-1,0,-1,366990,4.42991e+06,224.312,0.000385839,0.00137609,0.016732,-6.01773e-05,0.0283299,-0.000286054,-5.61974e-05,0.000594206,7.36631e-05,0.236723,-20,0.099772,0,1621627943881200912
-0.000425872,-2.31165e-05,0.000444036,-5.79518e-05,0.000593718,7.74745e-05,-0.00645208,0.0238186,3.13962,0.00778159,-1,0,-1,366990,4.42991e+06,224.312,0.000385839,0.00137609,0.016732,-6.01773e-05,0.0283299,-0.000286054,-5.61974e-05,0.000594206,7.36631e-05,0.236847,14.7558,0.0997781,0,1621627943891300976
-0.000179175,-6.49572e-05,-0.000749411,6.11473e-06,-0.00124457,0.000122928,-0.00645183,0.0237851,3.13963,0.00778159,-1,0,-1,366990,4.42991e+06,224.312,0.00111202,0.0123648,-0.0219168,0.000260745,-0.0413454,0.00105059,9.2301e-06,-0.00124375,0.000130992,0.236722,14.764,0.0997091,0,1621627943901317937
